order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region
ORD025892,CUST04839,PROD0315,2025-11-25,4,4739,3689,Electronics,East
ORD025893,CUST02476,PROD0034,2025-06-30,1,2946,1503,Sports,East
ORD025894,CUST04546,PROD0226,2025-11-08,4,525,344,Home,South
ORD025895,CUST00786,PROD0479,2025-04-12,1,3001,2211,Home,North
ORD025896,CUST04098,PROD0491,2025-10-17,4,910,589,Fashion,South
ORD025897,CUST02791,PROD0223,2025-06-10,1,831,662,Beauty,North
ORD025898,CUST02158,PROD0180,2025-09-17,3,2065,1616,Fashion,West
ORD025899,CUST00679,PROD0395,2025-07-31,3,2644,1823,Fashion,South
ORD025900,CUST03529,PROD0008,2025-11-02,2,3672,2767,Electronics,North
ORD025901,CUST03560,PROD0243,2025-08-06,4,4369,2983,Sports,North
ORD025902,CUST00371,PROD0088,2025-06-20,1,4785,2539,Sports,South
ORD025903,CUST02938,PROD0471,2025-10-22,3,3897,2924,Electronics,East
ORD025904,CUST00722,PROD0480,2025-02-01,1,748,526,Fashion,West
ORD025905,CUST04401,PROD0309,2025-08-28,3,3007,2437,Electronics,South
ORD025906,CUST00924,PROD0143,2025-04-25,1,2964,1589,Electronics,West
ORD025907,CUST00836,PROD0028,2025-12-14,4,4903,3246,Beauty,East
ORD025908,CUST02494,PROD0468,2025-03-29,1,4443,2448,Fashion,West
ORD025909,CUST02980,PROD0142,2025-01-13,3,4656,3774,Fashion,North
ORD025910,CUST02326,PROD0090,2025-12-19,1,4817,3167,Home,West
ORD025911,CUST03925,PROD0186,2025-01-12,3,1391,1095,Fashion,East
ORD025912,CUST02425,PROD0498,2025-05-05,2,2649,2028,Beauty,South
ORD025913,CUST04522,PROD0313,2025-05-22,5,1308,1054,Home,West
ORD025914,CUST03127,PROD0180,2025-01-13,5,3347,2792,Beauty,North
ORD025915,CUST02377,PROD0037,2025-06-25,4,1159,753,Fashion,South
ORD025916,CUST00454,PROD0002,2025-03-02,3,678,415,Sports,East
ORD025917,CUST03460,PROD0418,2025-11-15,4,2880,2300,Electronics,West
ORD025918,CUST04860,PROD0034,2025-06-14,4,4951,3832,Electronics,East
ORD025919,CUST03502,PROD0314,2025-12-13,1,4562,2736,Electronics,South
ORD025920,CUST03548,PROD0226,2025-05-12,5,5000,4177,Sports,East
ORD025921,CUST01149,PROD0073,2025-07-15,4,1661,1283,Fashion,East
ORD025922,CUST00523,PROD0445,2025-08-20,3,3744,2559,Home,North
ORD025923,CUST04578,PROD0364,2025-07-04,3,2733,1503,Beauty,South
ORD025924,CUST00122,PROD0373,2025-11-14,2,4589,3885,Electronics,North
ORD025925,CUST03619,PROD0438,2025-09-29,5,3204,1863,Electronics,South
ORD025926,CUST04677,PROD0116,2025-02-08,4,4306,3010,Fashion,West
ORD025927,CUST03723,PROD0114,2025-11-15,2,1031,555,Electronics,East
ORD025928,CUST03084,PROD0451,2025-12-26,3,3906,2913,Fashion,South
ORD025929,CUST02173,PROD0030,2025-03-23,5,1209,728,Home,West
ORD025930,CUST02707,PROD0083,2025-09-29,3,2597,1792,Sports,North
ORD025931,CUST04814,PROD0479,2025-06-24,4,2678,2011,Beauty,North
ORD025932,CUST03308,PROD0208,2025-08-06,1,403,253,Fashion,West
ORD025933,CUST03643,PROD0107,2025-01-23,5,4746,2548,Fashion,West
ORD025934,CUST02818,PROD0315,2025-04-30,2,2003,1589,Electronics,South
ORD025935,CUST04502,PROD0186,2025-04-22,2,1674,1304,Beauty,West
ORD025936,CUST01485,PROD0376,2025-04-22,1,899,741,Beauty,West
ORD025937,CUST00277,PROD0152,2025-07-13,2,1766,1348,Electronics,East
ORD025938,CUST01249,PROD0399,2025-11-09,1,2439,1745,Electronics,West
ORD025939,CUST01125,PROD0150,2025-06-15,5,2827,2207,Electronics,North
ORD025940,CUST02902,PROD0160,2025-01-05,4,4209,2787,Home,East
ORD025941,CUST01658,PROD0075,2025-10-30,4,266,199,Beauty,North
ORD025942,CUST01754,PROD0349,2025-07-27,5,3993,2158,Fashion,North
ORD025943,CUST04603,PROD0170,2025-02-17,2,4717,3622,Beauty,East
ORD025944,CUST03659,PROD0187,2025-02-10,1,4654,3231,Home,North
ORD025945,CUST03403,PROD0344,2025-06-28,5,4756,3239,Fashion,East
ORD025946,CUST04333,PROD0339,2025-02-06,5,3510,2216,Beauty,North
ORD025947,CUST00752,PROD0311,2025-05-29,4,3927,3222,Sports,West
ORD025948,CUST00165,PROD0389,2025-07-25,5,1905,1488,Beauty,South
ORD025949,CUST01693,PROD0494,2025-05-17,3,2283,1232,Sports,South
ORD025950,CUST01957,PROD0169,2025-01-25,5,494,406,Fashion,West
ORD025951,CUST03861,PROD0313,2025-10-04,1,1468,1247,Fashion,South
ORD025952,CUST02776,PROD0053,2025-06-23,5,4970,3948,Fashion,South
ORD025953,CUST03290,PROD0422,2025-08-14,1,4860,2949,Beauty,South
ORD025954,CUST01769,PROD0257,2025-01-26,4,1432,1070,Beauty,West
ORD025955,CUST02424,PROD0060,2025-09-11,3,2459,1438,Electronics,North
ORD025956,CUST04527,PROD0222,2025-04-28,3,1901,1224,Fashion,North
ORD025957,CUST03697,PROD0076,2025-11-20,4,2401,1242,Fashion,North
ORD025958,CUST00783,PROD0046,2025-06-02,2,2701,2284,Home,South
ORD025959,CUST03779,PROD0260,2025-06-09,1,371,211,Fashion,West
ORD025960,CUST00955,PROD0015,2025-03-03,3,290,230,Home,West
ORD025961,CUST01993,PROD0337,2025-01-29,1,1632,1271,Electronics,West
ORD025962,CUST01660,PROD0116,2025-04-08,1,4017,2601,Beauty,South
ORD025963,CUST00141,PROD0012,2025-01-19,4,3126,1888,Sports,East
ORD025964,CUST00720,PROD0001,2025-06-27,1,895,611,Fashion,East
ORD025965,CUST01651,PROD0077,2025-11-22,3,4293,2335,Electronics,South
ORD025966,CUST03574,PROD0030,2025-05-28,5,838,597,Beauty,South
ORD025967,CUST03475,PROD0202,2025-04-07,1,1026,612,Electronics,East
ORD025968,CUST01016,PROD0484,2025-12-08,3,4325,2656,Electronics,West
ORD025969,CUST04384,PROD0390,2025-10-17,1,482,248,Fashion,West
ORD025970,CUST00343,PROD0329,2025-12-05,3,4623,3221,Fashion,East
ORD025971,CUST03184,PROD0050,2025-04-30,3,2224,1767,Home,East
ORD025972,CUST02702,PROD0130,2025-08-21,2,4959,2888,Sports,South
ORD025973,CUST00976,PROD0006,2025-06-18,1,763,468,Home,West
ORD025974,CUST02584,PROD0075,2025-10-20,5,4963,3581,Fashion,East
ORD025975,CUST03121,PROD0346,2025-03-09,4,4637,3148,Home,North
ORD025976,CUST01824,PROD0348,2025-07-16,1,2830,1817,Home,North
ORD025977,CUST04427,PROD0333,2025-07-11,5,3410,2196,Beauty,North
ORD025978,CUST04461,PROD0166,2025-11-28,4,246,156,Electronics,West
ORD025979,CUST00011,PROD0332,2025-04-07,3,322,255,Home,South
ORD025980,CUST04605,PROD0339,2025-02-20,5,572,344,Fashion,North
ORD025981,CUST02628,PROD0274,2025-02-28,2,3773,2367,Electronics,West
ORD025982,CUST01469,PROD0403,2025-05-07,2,925,714,Beauty,East
ORD025983,CUST01114,PROD0156,2025-06-21,3,4632,2701,Home,East
ORD025984,CUST00622,PROD0268,2025-04-03,4,2558,1566,Beauty,South
ORD025985,CUST00901,PROD0480,2025-04-03,4,4807,2417,Fashion,South
ORD025986,CUST03748,PROD0308,2025-06-22,2,2570,1729,Home,West
ORD025987,CUST04065,PROD0205,2025-06-29,2,3244,2438,Electronics,North
ORD025988,CUST01472,PROD0244,2025-01-17,1,4363,2727,Beauty,North
ORD025989,CUST03104,PROD0087,2025-02-04,3,1872,1255,Fashion,North
ORD025990,CUST00327,PROD0100,2025-01-13,5,987,644,Sports,West
ORD025991,CUST00074,PROD0186,2025-02-15,1,2663,1634,Sports,East
ORD025992,CUST00251,PROD0222,2025-01-04,1,2050,1543,Home,South
ORD025993,CUST02498,PROD0278,2025-11-13,1,2118,1730,Sports,South
ORD025994,CUST02403,PROD0358,2025-07-12,4,4552,3616,Beauty,South
ORD025995,CUST04629,PROD0173,2025-02-12,4,3621,2371,Home,North
ORD025996,CUST00296,PROD0318,2025-10-10,4,2743,2063,Fashion,West
ORD025997,CUST00298,PROD0042,2025-08-08,4,4991,3771,Home,North
ORD025998,CUST00302,PROD0067,2025-03-30,5,2377,1920,Electronics,East
ORD025999,CUST04608,PROD0393,2025-10-06,4,750,568,Fashion,East
ORD026000,CUST00585,PROD0192,2025-11-03,5,1263,1035,Beauty,East
ORD026001,CUST03625,PROD0143,2025-12-08,3,676,403,Fashion,East
ORD026002,CUST01635,PROD0414,2025-12-04,1,1983,1662,Beauty,North
ORD026003,CUST00053,PROD0154,2025-07-03,2,3230,2206,Beauty,South
ORD026004,CUST02277,PROD0094,2025-11-04,1,2002,1132,Beauty,East
ORD026005,CUST02688,PROD0197,2025-02-23,5,2053,1532,Beauty,South
ORD026006,CUST02845,PROD0378,2025-05-24,4,1544,1118,Sports,West
ORD026007,CUST04887,PROD0095,2025-08-12,5,542,350,Fashion,North
ORD026008,CUST04591,PROD0383,2025-11-19,2,4667,3176,Fashion,West
ORD026009,CUST04949,PROD0249,2025-09-14,1,4841,2764,Electronics,West
ORD026010,CUST02719,PROD0022,2025-04-08,1,3802,2140,Home,West
ORD026011,CUST03936,PROD0054,2025-12-26,3,442,303,Fashion,South
ORD026012,CUST00663,PROD0489,2025-10-27,5,2240,1362,Beauty,West
ORD026013,CUST00008,PROD0125,2025-02-05,3,1471,1162,Electronics,West
ORD026014,CUST03684,PROD0314,2025-01-09,4,930,684,Fashion,East
ORD026015,CUST03088,PROD0207,2025-05-15,3,2219,1404,Beauty,North
ORD026016,CUST04762,PROD0493,2025-01-31,1,1151,591,Electronics,North
ORD026017,CUST00669,PROD0181,2025-11-06,1,2881,2311,Sports,South
ORD026018,CUST03165,PROD0355,2025-07-15,1,4061,2155,Home,West
ORD026019,CUST01286,PROD0275,2025-11-22,4,2065,1755,Sports,East
ORD026020,CUST03621,PROD0162,2025-07-22,5,2524,2029,Beauty,East
ORD026021,CUST00161,PROD0466,2025-04-14,1,1219,668,Fashion,East
ORD026022,CUST02399,PROD0398,2025-07-24,2,2246,1713,Sports,West
ORD026023,CUST03246,PROD0278,2025-11-25,5,1515,1005,Fashion,West
ORD026024,CUST00018,PROD0472,2025-02-20,3,208,129,Electronics,East
ORD026025,CUST02534,PROD0141,2025-05-26,5,3802,2601,Home,East
ORD026026,CUST04447,PROD0123,2025-01-26,4,2273,1241,Sports,North
ORD026027,CUST02576,PROD0192,2025-08-03,4,3789,2321,Sports,North
ORD026028,CUST04968,PROD0056,2025-02-20,5,3566,2547,Fashion,East
ORD026029,CUST02318,PROD0456,2025-07-09,3,4214,3159,Fashion,North
ORD026030,CUST02919,PROD0298,2025-05-18,1,4719,2898,Beauty,East
ORD026031,CUST01054,PROD0247,2025-02-09,1,390,306,Home,North
ORD026032,CUST00316,PROD0322,2025-07-30,3,3053,2347,Sports,North
ORD026033,CUST04833,PROD0191,2025-11-24,3,1523,1140,Electronics,South
ORD026034,CUST02212,PROD0170,2025-09-28,1,264,218,Beauty,North
ORD026035,CUST00320,PROD0219,2025-11-20,5,2042,1158,Electronics,North
ORD026036,CUST04528,PROD0034,2025-12-21,3,2041,1218,Electronics,North
ORD026037,CUST02716,PROD0285,2025-06-14,4,1067,764,Electronics,East
ORD026038,CUST00634,PROD0410,2025-07-23,4,4016,2700,Sports,South
ORD026039,CUST01706,PROD0407,2025-10-14,4,2672,1499,Electronics,North
ORD026040,CUST04821,PROD0036,2025-12-02,1,3278,2067,Fashion,West
ORD026041,CUST00673,PROD0374,2025-12-07,5,650,442,Beauty,North
ORD026042,CUST02280,PROD0265,2025-07-02,3,3985,3060,Home,West
ORD026043,CUST03548,PROD0341,2025-05-05,1,1028,717,Electronics,North
ORD026044,CUST00471,PROD0298,2025-12-06,1,4143,3407,Sports,North
ORD026045,CUST03232,PROD0228,2025-11-12,1,379,267,Sports,East
ORD026046,CUST02608,PROD0067,2025-05-02,5,2148,1468,Electronics,West
ORD026047,CUST03333,PROD0007,2025-06-27,1,4858,3530,Home,East
ORD026048,CUST02621,PROD0023,2025-10-27,4,3273,2024,Sports,West
ORD026049,CUST04698,PROD0416,2025-11-21,4,2301,1734,Electronics,South
ORD026050,CUST01383,PROD0023,2025-05-16,3,2053,1209,Electronics,West
ORD026051,CUST04376,PROD0272,2025-09-21,3,4693,3297,Fashion,West
ORD026052,CUST01186,PROD0069,2025-02-02,5,2902,1636,Sports,East
ORD026053,CUST01911,PROD0013,2025-01-30,3,2773,1553,Electronics,East
ORD026054,CUST00916,PROD0266,2025-04-02,2,4246,3285,Home,West
ORD026055,CUST01618,PROD0248,2025-08-31,1,4707,2877,Fashion,North
ORD026056,CUST01684,PROD0059,2025-07-29,4,495,415,Fashion,South
ORD026057,CUST02426,PROD0258,2025-05-02,2,1942,1504,Home,East
ORD026058,CUST00426,PROD0208,2025-06-17,5,255,157,Fashion,West
ORD026059,CUST01788,PROD0436,2025-09-26,5,4832,2803,Home,South
ORD026060,CUST02585,PROD0129,2025-06-20,1,3344,2065,Sports,East
ORD026061,CUST04649,PROD0198,2025-02-24,3,3678,2859,Fashion,West
ORD026062,CUST00169,PROD0310,2025-03-28,2,3783,2253,Beauty,North
ORD026063,CUST00515,PROD0275,2025-04-29,3,1181,871,Sports,West
ORD026064,CUST03436,PROD0097,2025-02-23,2,577,392,Fashion,East
ORD026065,CUST04526,PROD0028,2025-01-23,1,831,691,Sports,East
ORD026066,CUST02617,PROD0133,2025-11-14,5,1776,1000,Sports,East
ORD026067,CUST02378,PROD0332,2025-12-02,5,3110,2134,Home,West
ORD026068,CUST00691,PROD0414,2025-09-12,1,4663,2347,Beauty,North
ORD026069,CUST03205,PROD0465,2025-08-16,5,4818,2946,Electronics,North
ORD026070,CUST02505,PROD0275,2025-05-12,5,643,412,Electronics,North
ORD026071,CUST00353,PROD0104,2025-01-12,4,1780,1058,Home,West
ORD026072,CUST01118,PROD0042,2025-01-14,3,1014,666,Home,North
ORD026073,CUST01406,PROD0153,2025-01-16,1,680,354,Home,North
ORD026074,CUST03940,PROD0291,2025-04-03,3,4324,2980,Beauty,South
ORD026075,CUST04175,PROD0009,2025-09-28,5,1261,1030,Beauty,South
ORD026076,CUST00678,PROD0224,2025-01-01,3,2331,1570,Electronics,North
ORD026077,CUST00551,PROD0039,2025-10-11,1,1064,657,Sports,West
ORD026078,CUST00820,PROD0440,2025-09-21,3,2620,2204,Sports,West
ORD026079,CUST00214,PROD0038,2025-12-18,1,2318,1734,Beauty,North
ORD026080,CUST01667,PROD0271,2025-03-30,1,713,428,Beauty,North
ORD026081,CUST04765,PROD0109,2025-08-15,4,2131,1301,Sports,East
ORD026082,CUST00894,PROD0430,2025-03-17,4,2890,2400,Fashion,East
ORD026083,CUST04255,PROD0421,2025-07-07,3,4812,3771,Sports,North
ORD026084,CUST04077,PROD0346,2025-05-14,3,202,134,Electronics,South
ORD026085,CUST03906,PROD0381,2025-07-10,2,1198,808,Home,North
ORD026086,CUST02787,PROD0060,2025-08-11,4,781,465,Home,South
ORD026087,CUST02249,PROD0062,2025-05-02,4,1706,1249,Home,South
ORD026088,CUST00022,PROD0031,2025-01-09,3,1507,1221,Electronics,East
ORD026089,CUST03314,PROD0030,2025-11-04,4,3164,2279,Electronics,North
ORD026090,CUST01262,PROD0066,2025-11-06,1,2983,1979,Electronics,South
ORD026091,CUST01173,PROD0263,2025-07-31,4,601,376,Sports,East
ORD026092,CUST04881,PROD0158,2025-03-20,4,3392,2815,Beauty,South
ORD026093,CUST02055,PROD0161,2025-11-06,1,269,161,Beauty,West
ORD026094,CUST01893,PROD0368,2025-05-08,1,2229,1506,Fashion,East
ORD026095,CUST02816,PROD0359,2025-06-13,4,3320,2069,Fashion,West
ORD026096,CUST04675,PROD0111,2025-12-23,2,1088,909,Electronics,South
ORD026097,CUST04585,PROD0038,2025-06-18,3,2598,1481,Home,East
ORD026098,CUST01788,PROD0212,2025-01-11,1,4892,3470,Beauty,East
ORD026099,CUST01991,PROD0403,2025-03-04,4,2701,1790,Fashion,South
ORD026100,CUST04318,PROD0137,2025-02-08,5,924,579,Beauty,North
ORD026101,CUST02461,PROD0342,2025-10-04,2,3987,2784,Sports,East
ORD026102,CUST02632,PROD0416,2025-04-27,3,826,652,Beauty,East
ORD026103,CUST02269,PROD0158,2025-05-19,2,2105,1238,Beauty,North
ORD026104,CUST02177,PROD0134,2025-10-29,1,3995,2761,Home,North
ORD026105,CUST00877,PROD0189,2025-03-16,1,4904,2582,Sports,North
ORD026106,CUST03493,PROD0465,2025-11-03,3,2786,1977,Fashion,North
ORD026107,CUST04259,PROD0165,2025-04-19,4,1260,791,Home,East
ORD026108,CUST00955,PROD0079,2025-05-16,1,508,390,Sports,South
ORD026109,CUST04120,PROD0252,2025-03-24,5,1873,1520,Sports,North
ORD026110,CUST04289,PROD0455,2025-08-06,5,831,584,Home,West
ORD026111,CUST00878,PROD0206,2025-08-26,4,1568,1046,Home,East
ORD026112,CUST04486,PROD0148,2025-06-20,5,1333,834,Electronics,East
ORD026113,CUST02545,PROD0286,2025-02-03,5,1121,662,Beauty,South
ORD026114,CUST02177,PROD0018,2025-02-16,2,1337,703,Home,South
ORD026115,CUST02601,PROD0191,2025-09-29,2,3932,2092,Electronics,South
ORD026116,CUST03108,PROD0445,2025-08-13,5,2166,1385,Electronics,East
ORD026117,CUST03529,PROD0185,2025-06-12,5,4555,2746,Beauty,South
ORD026118,CUST02409,PROD0406,2025-09-23,5,2447,1545,Fashion,South
ORD026119,CUST04861,PROD0217,2025-08-16,5,2777,1578,Fashion,East
ORD026120,CUST01974,PROD0088,2025-12-09,1,1727,1352,Beauty,North
ORD026121,CUST03949,PROD0095,2025-11-07,4,643,385,Electronics,East
ORD026122,CUST01239,PROD0433,2025-05-05,1,924,746,Fashion,North
ORD026123,CUST02335,PROD0274,2025-10-31,3,941,718,Fashion,West
ORD026124,CUST00768,PROD0482,2025-09-17,3,1276,799,Sports,East
ORD026125,CUST02417,PROD0061,2025-10-02,4,4025,2482,Sports,North
ORD026126,CUST04995,PROD0082,2025-03-01,4,1876,1112,Fashion,South
ORD026127,CUST03546,PROD0078,2025-10-25,5,1540,1083,Home,North
ORD026128,CUST02310,PROD0196,2025-09-27,4,3953,2008,Beauty,East
ORD026129,CUST04884,PROD0391,2025-02-02,5,4399,3490,Electronics,North
ORD026130,CUST04207,PROD0391,2025-02-23,1,4486,3561,Fashion,West
ORD026131,CUST04237,PROD0321,2025-06-29,3,554,362,Fashion,East
ORD026132,CUST00745,PROD0040,2025-05-16,2,4413,2867,Beauty,East
ORD026133,CUST02583,PROD0372,2025-11-26,1,4345,3408,Electronics,West
ORD026134,CUST04175,PROD0024,2025-06-08,3,3466,2590,Electronics,South
ORD026135,CUST01518,PROD0160,2025-02-04,2,3342,2456,Electronics,West
ORD026136,CUST02557,PROD0266,2025-08-05,2,1908,990,Fashion,North
ORD026137,CUST04162,PROD0137,2025-06-02,4,4126,2520,Electronics,South
ORD026138,CUST03984,PROD0039,2025-12-26,1,1303,1056,Fashion,West
ORD026139,CUST01395,PROD0387,2025-01-03,4,3439,2718,Electronics,North
ORD026140,CUST00287,PROD0108,2025-09-28,2,2652,1999,Electronics,West
ORD026141,CUST03248,PROD0227,2025-12-18,1,2334,1304,Beauty,East
ORD026142,CUST04219,PROD0069,2025-01-21,2,4093,2734,Fashion,North
ORD026143,CUST02603,PROD0263,2025-02-27,3,2888,2141,Sports,South
ORD026144,CUST00004,PROD0396,2025-06-16,2,3406,2116,Sports,West
ORD026145,CUST00412,PROD0279,2025-09-27,2,850,692,Sports,East
ORD026146,CUST04346,PROD0345,2025-10-19,5,4342,2788,Electronics,North
ORD026147,CUST03728,PROD0447,2025-02-15,3,3916,3264,Fashion,West
ORD026148,CUST01918,PROD0017,2025-08-21,3,3346,2316,Electronics,West
ORD026149,CUST01357,PROD0334,2025-05-18,3,3993,3303,Sports,South
ORD026150,CUST00158,PROD0227,2025-06-01,4,2103,1754,Sports,East
ORD026151,CUST01601,PROD0192,2025-04-05,4,967,785,Fashion,North
ORD026152,CUST02885,PROD0321,2025-12-25,2,2660,2226,Beauty,North
ORD026153,CUST03490,PROD0342,2025-02-27,3,4523,3273,Sports,East
ORD026154,CUST02383,PROD0028,2025-06-05,5,2769,2246,Beauty,North
ORD026155,CUST00153,PROD0314,2025-11-20,2,1282,880,Beauty,East
ORD026156,CUST01630,PROD0215,2025-08-30,3,2430,1563,Beauty,East
ORD026157,CUST02797,PROD0018,2025-01-19,3,4303,3429,Sports,West
ORD026158,CUST02882,PROD0110,2025-08-20,4,2949,2114,Electronics,South
ORD026159,CUST03803,PROD0121,2025-08-12,3,3652,2210,Beauty,North
ORD026160,CUST02806,PROD0493,2025-03-11,5,1544,1110,Home,East
ORD026161,CUST04081,PROD0300,2025-11-26,3,2517,1610,Sports,East
ORD026162,CUST03471,PROD0064,2025-08-25,5,1833,1034,Electronics,East
ORD026163,CUST01056,PROD0037,2025-09-29,2,543,347,Fashion,North
ORD026164,CUST02580,PROD0003,2025-09-15,4,3317,2389,Beauty,South
ORD026165,CUST04149,PROD0270,2025-07-19,3,984,774,Electronics,East
ORD026166,CUST02766,PROD0487,2025-04-15,2,1793,956,Sports,East
ORD026167,CUST01329,PROD0135,2025-06-16,3,1101,646,Home,South
ORD026168,CUST04045,PROD0401,2025-11-21,3,4810,2961,Fashion,East
ORD026169,CUST02393,PROD0454,2025-08-10,1,4110,3468,Home,West
ORD026170,CUST03154,PROD0495,2025-01-08,1,1902,1309,Electronics,South
ORD026171,CUST00001,PROD0083,2025-04-03,4,3654,2880,Sports,East
ORD026172,CUST00167,PROD0207,2025-01-03,4,4700,3117,Sports,South
ORD026173,CUST03255,PROD0167,2025-11-29,2,3420,2195,Home,East
ORD026174,CUST01886,PROD0133,2025-10-10,2,575,291,Electronics,North
ORD026175,CUST04369,PROD0079,2025-11-03,1,1394,999,Sports,North
ORD026176,CUST00900,PROD0308,2025-10-23,5,4847,2657,Sports,West
ORD026177,CUST02249,PROD0109,2025-08-31,5,2236,1277,Electronics,West
ORD026178,CUST03264,PROD0026,2025-09-19,5,3508,2588,Electronics,South
ORD026179,CUST03413,PROD0167,2025-04-13,1,377,272,Sports,North
ORD026180,CUST03578,PROD0173,2025-02-18,4,4913,3637,Beauty,North
ORD026181,CUST02188,PROD0333,2025-05-23,5,2732,1378,Fashion,West
ORD026182,CUST01220,PROD0031,2025-06-23,5,3731,2973,Home,East
ORD026183,CUST03133,PROD0461,2025-03-13,4,2381,1684,Sports,East
ORD026184,CUST00360,PROD0151,2025-04-14,2,4227,2966,Beauty,South
ORD026185,CUST02040,PROD0040,2025-05-03,3,2970,1928,Beauty,East
ORD026186,CUST03938,PROD0288,2025-11-04,3,3713,1914,Electronics,North
ORD026187,CUST03155,PROD0357,2025-06-09,4,2459,1939,Fashion,North
ORD026188,CUST00334,PROD0260,2025-01-31,2,4575,3644,Sports,North
ORD026189,CUST00731,PROD0081,2025-06-15,4,623,512,Home,West
ORD026190,CUST01498,PROD0340,2025-11-07,1,1183,876,Home,East
ORD026191,CUST01418,PROD0174,2025-08-15,5,1767,1479,Beauty,North
ORD026192,CUST03764,PROD0075,2025-05-08,3,350,233,Beauty,West
ORD026193,CUST01744,PROD0042,2025-07-05,2,1159,893,Beauty,North
ORD026194,CUST04117,PROD0097,2025-08-27,5,1523,912,Sports,East
ORD026195,CUST01974,PROD0167,2025-02-11,4,4751,3790,Home,West
ORD026196,CUST00879,PROD0198,2025-06-18,1,1826,1229,Beauty,North
ORD026197,CUST04273,PROD0103,2025-09-07,3,1015,545,Home,North
ORD026198,CUST02885,PROD0440,2025-05-20,4,1775,1000,Home,North
ORD026199,CUST03008,PROD0047,2025-09-09,2,3990,2163,Home,South
ORD026200,CUST02596,PROD0166,2025-08-05,4,4041,2151,Fashion,East
ORD026201,CUST02298,PROD0018,2025-08-08,1,3108,1857,Sports,North
ORD026202,CUST00661,PROD0002,2025-05-27,1,2258,1180,Sports,South
ORD026203,CUST03145,PROD0105,2025-04-09,1,3625,2663,Sports,East
ORD026204,CUST03163,PROD0102,2025-10-19,1,4283,2456,Sports,West
ORD026205,CUST04222,PROD0182,2025-02-01,4,1716,1354,Sports,East
ORD026206,CUST03986,PROD0209,2025-07-14,5,2538,1320,Electronics,North
ORD026207,CUST01270,PROD0344,2025-05-13,3,377,319,Fashion,East
ORD026208,CUST04707,PROD0414,2025-11-12,3,1641,1091,Fashion,South
ORD026209,CUST01295,PROD0491,2025-09-01,5,1475,1117,Beauty,East
ORD026210,CUST01010,PROD0216,2025-03-23,2,792,416,Electronics,North
ORD026211,CUST02092,PROD0260,2025-06-19,2,2742,1629,Electronics,South
ORD026212,CUST01758,PROD0007,2025-11-03,2,1459,736,Fashion,West
ORD026213,CUST01965,PROD0207,2025-08-05,5,1977,1649,Sports,East
ORD026214,CUST04644,PROD0057,2025-10-05,4,2568,1703,Beauty,South
ORD026215,CUST01192,PROD0030,2025-08-04,3,2391,1263,Home,East
ORD026216,CUST01054,PROD0251,2025-02-04,4,3362,2465,Electronics,North
ORD026217,CUST02842,PROD0221,2025-01-22,3,4913,2846,Electronics,South
ORD026218,CUST02405,PROD0241,2025-11-13,3,3826,2733,Sports,South
ORD026219,CUST03563,PROD0172,2025-07-22,2,274,146,Electronics,East
ORD026220,CUST03705,PROD0493,2025-09-07,1,1620,926,Fashion,North
ORD026221,CUST01823,PROD0245,2025-05-05,2,3432,2472,Electronics,West
ORD026222,CUST01272,PROD0205,2025-04-21,1,215,171,Home,East
ORD026223,CUST01720,PROD0488,2025-07-30,3,2407,1205,Home,South
ORD026224,CUST00253,PROD0231,2025-04-11,4,1799,964,Fashion,North
ORD026225,CUST02769,PROD0413,2025-12-05,1,2422,1669,Beauty,North
ORD026226,CUST01560,PROD0346,2025-07-21,4,4047,3038,Sports,South
ORD026227,CUST00737,PROD0036,2025-08-27,4,3778,2535,Beauty,West
ORD026228,CUST04996,PROD0099,2025-11-17,4,3721,3152,Fashion,West
ORD026229,CUST01929,PROD0369,2025-11-26,3,4532,3011,Beauty,West
ORD026230,CUST02191,PROD0432,2025-10-19,4,3534,1860,Electronics,East
ORD026231,CUST01003,PROD0403,2025-05-29,4,4240,2792,Home,South
ORD026232,CUST02986,PROD0447,2025-06-19,4,2238,1372,Sports,East
ORD026233,CUST01923,PROD0258,2025-07-14,3,594,438,Fashion,West
ORD026234,CUST03753,PROD0142,2025-08-31,3,4710,3688,Electronics,West
ORD026235,CUST04138,PROD0208,2025-11-02,4,4468,2964,Beauty,North
ORD026236,CUST03703,PROD0113,2025-10-05,1,4207,2189,Sports,South
ORD026237,CUST03193,PROD0100,2025-12-16,1,3231,1670,Home,South
ORD026238,CUST03835,PROD0104,2025-09-10,3,1739,1065,Beauty,West
ORD026239,CUST04439,PROD0489,2025-02-05,1,450,243,Sports,East
ORD026240,CUST04428,PROD0479,2025-03-10,4,1880,1255,Electronics,North
ORD026241,CUST03528,PROD0240,2025-09-16,2,845,667,Home,South
ORD026242,CUST00341,PROD0368,2025-07-12,5,608,328,Beauty,West
ORD026243,CUST02389,PROD0241,2025-03-22,4,3676,2341,Beauty,East
ORD026244,CUST03488,PROD0291,2025-11-06,5,4535,2742,Fashion,West
ORD026245,CUST01701,PROD0470,2025-06-29,2,388,265,Fashion,West
ORD026246,CUST01234,PROD0149,2025-01-22,4,1969,1613,Electronics,South
ORD026247,CUST02571,PROD0220,2025-02-02,5,3434,1873,Fashion,South
ORD026248,CUST02299,PROD0401,2025-05-09,4,4496,2647,Fashion,East
